int,resp,probs,feedback,Subject,Block,Run,Task,Main
975.0,1114.2638386374877,0.6344489535466027,20.401753322338674,4,Long Uniform,1918,1,True
1050.0,1032.7051941521052,0.6054856093221341,0.2713018678606603,4,Long Uniform,1919,1,True
975.0,872.3678477885226,0.3375154823996358,11.080456192041941,4,Long Uniform,1920,1,True
1125.0,1160.6670090194846,0.3732632333065182,1.0051441243622665,4,Long Uniform,1921,1,True
825.0,956.8420201184995,0.21114819337147522,25.538759623767593,4,Long Uniform,1922,1,True
975.0,947.2743039350133,0.23109472326151737,0.8086408649972565,4,Long Uniform,1923,1,True
750.0,976.8868301295081,0.3660988502399131,91.51579321994001,4,Long Uniform,1924,1,True
750.0,947.6129042399269,0.38982208216412934,69.42375097269071,4,Long Uniform,1925,1,True
900.0,804.4645322759723,0.1245759172349759,11.267932831171292,4,Long Uniform,1926,1,True
1050.0,842.8891025315683,0.27389896820439946,38.90696040832585,4,Long Uniform,1927,1,True
975.0,848.2143201920736,0.6625882844476132,16.909515954617255,4,Long Uniform,1928,1,True
750.0,645.5441282513445,0.4289093811164711,19.397385142704987,4,Long Uniform,1929,1,True
1050.0,1173.7463997229515,0.2786596616676922,13.889497908746032,4,Long Uniform,1930,1,True
1125.0,759.9573147855737,0.22090164577316757,105.28881938058964,4,Long Uniform,1931,1,True
975.0,1021.0441011415392,0.6746432787974269,2.2301740959182514,4,Long Uniform,1932,1,True
750.0,803.1801581807997,0.43328405803479025,5.027785287350894,4,Long Uniform,1933,1,True
1125.0,941.3755574638603,0.26918528737814185,26.641332066534762,4,Long Uniform,1934,1,True
1050.0,930.1226117070398,0.36161166053777405,13.034547141896729,4,Long Uniform,1935,1,True
900.0,748.0523031991049,0.2721096287885673,28.503830324810785,4,Long Uniform,1936,1,True
1050.0,923.287745786793,0.18526084237146426,14.563261104573591,4,Long Uniform,1937,1,True
825.0,754.5305625523005,0.47233794377458865,7.29614929542,4,Long Uniform,1938,1,True
1125.0,884.426903370632,0.6701734809322106,45.72872282219713,4,Long Uniform,1939,1,True
900.0,960.5772676376489,0.488938505794481,4.530376980794253,4,Long Uniform,1940,1,True
900.0,673.251191587998,0.5510074475860273,63.47533594600342,4,Long Uniform,1941,1,True
975.0,830.1614553119136,0.6557379986698694,22.067801738185704,4,Long Uniform,1942,1,True
1125.0,754.9397494678512,0.4546985655820635,108.20313206827986,4,Long Uniform,1943,1,True
1125.0,757.0756245799437,0.14136361850740253,106.95770550379342,4,Long Uniform,1944,1,True
825.0,1122.4221007960464,0.5036484201525195,129.9686406493055,4,Long Uniform,1945,1,True
900.0,782.9361839005624,0.48143774552954804,16.91844078983081,4,Long Uniform,1946,1,True
825.0,748.0703190686562,0.2745091403606077,8.695207799005859,4,Long Uniform,1947,1,True
750.0,827.6807211736647,0.17975732576875214,10.727634563663349,4,Long Uniform,1948,1,True
1125.0,1071.8129439205443,0.24455998589047018,2.235150960512922,4,Long Uniform,1949,1,True
975.0,787.5391444840266,0.1574245844628033,36.96680852153127,4,Long Uniform,1950,1,True
1050.0,1004.823680530456,0.262978929974664,1.8511563181989084,4,Long Uniform,1951,1,True
1050.0,996.0054877851609,0.25732402361789347,2.6443604075450438,4,Long Uniform,1952,1,True
825.0,736.203801393128,0.08115466824631473,11.584594875344083,4,Long Uniform,1953,1,True
1050.0,787.8386157238715,0.6758839928874705,62.33885841775593,4,Long Uniform,1954,1,True
1050.0,955.5691219388682,0.13643703481382913,8.088154858409384,4,Long Uniform,1955,1,True
825.0,824.1040879931776,0.4694408264553896,0.0011792959764460086,4,Long Uniform,1956,1,True
825.0,805.2502091882691,0.5365121158518079,0.5730824420306792,4,Long Uniform,1957,1,True
825.0,827.3004457673985,0.36836163494589474,0.0077752811441568264,4,Long Uniform,1958,1,True
825.0,1088.4253454315026,0.025273282098687344,101.95469254832906,4,Long Uniform,1959,1,True
975.0,926.8735484118969,0.1634125529605314,2.436455324088924,4,Long Uniform,1960,1,True
1125.0,625.7904636923327,0.24341097982133683,196.9067939875684,4,Long Uniform,1961,1,True
1125.0,883.6784363029271,0.15475027667763017,46.013706354726246,4,Long Uniform,1962,1,True
900.0,880.7539117330036,0.61050404567141,0.45729865874199405,4,Long Uniform,1963,1,True
750.0,847.576697452153,0.34115131102609314,16.926598907855997,4,Long Uniform,1964,1,True
1125.0,725.3861519456265,0.1280261941409934,126.17578473625596,4,Long Uniform,1965,1,True
1125.0,1067.967237492284,0.3724743608895699,2.5700630117621936,4,Long Uniform,1966,1,True
900.0,791.9905538194553,0.11872549443238789,14.402519091639492,4,Long Uniform,1967,1,True
825.0,1049.6773094417579,0.26353922791029816,74.16696915039475,4,Long Uniform,1968,1,True
1125.0,1070.6211905416342,0.6438024278747794,2.336438453814721,4,Long Uniform,1969,1,True
1125.0,1032.0265256108744,0.3895548312888952,6.8298800513464855,4,Long Uniform,1970,1,True
825.0,904.9488600599334,0.35511088768087123,9.391104095328284,4,Long Uniform,1971,1,True
825.0,672.9643351207412,0.09041675074316075,33.961202417305095,4,Long Uniform,1972,1,True
750.0,819.0473681140206,0.1712724803205143,8.475624966174351,4,Long Uniform,1973,1,True
750.0,833.1282162353074,0.45741605978988303,12.28497837238048,4,Long Uniform,1974,1,True
1050.0,897.7063985598603,0.19651900225302707,21.03704402685544,4,Long Uniform,1975,1,True
825.0,737.3063536206079,0.19028819045179887,11.29869695546575,4,Long Uniform,1976,1,True
1050.0,1074.8892537082056,0.39882084644627797,0.5618820409536752,4,Long Uniform,1977,1,True
825.0,1018.8172358761061,0.2630044660093136,55.192096856057525,4,Long Uniform,1978,1,True
975.0,999.3154628409818,0.21963882574101612,0.6219505411399522,4,Long Uniform,1979,1,True
900.0,973.5352471410222,0.19279084335722727,6.675842681594089,4,Long Uniform,1980,1,True
1050.0,1063.958134850992,0.28409194295490303,0.17671612564034514,4,Long Uniform,1981,1,True
975.0,710.8325327201635,0.6748393950433401,73.40902119031531,4,Long Uniform,1982,1,True
825.0,963.5794883045057,0.7141075323113563,28.21564676398698,4,Long Uniform,1983,1,True
900.0,786.4064001524006,0.09162224841466594,15.930254230045113,4,Long Uniform,1984,1,True
1125.0,924.691044780198,0.761976349193969,31.70265879802362,4,Long Uniform,1985,1,True
1050.0,1060.4086212927712,0.5082955919272837,0.09826702695358654,4,Long Uniform,1986,1,True
1125.0,811.9749844657621,0.13965022971135255,77.41997854831399,4,Long Uniform,1987,1,True
750.0,877.1988133708929,0.28553499344966743,28.763623329712452,4,Long Uniform,1988,1,True
900.0,930.67384960964,0.331229062710317,1.1615864813269288,4,Long Uniform,1989,1,True
975.0,769.9330464370481,0.695931731070754,44.23663951988414,4,Long Uniform,1990,1,True
900.0,844.421326861302,0.3484264033915484,3.8135665529114013,4,Long Uniform,1991,1,True
825.0,692.9194724142253,0.1279289774389666,25.63124446991602,4,Long Uniform,1992,1,True
1050.0,991.2006812581673,0.11542922894210232,3.1359273328831225,4,Long Uniform,1993,1,True
825.0,992.3856037243628,0.235941615886917,41.16501793817361,4,Long Uniform,1994,1,True
975.0,735.1234166876085,0.7242729029754014,60.52941509178351,4,Long Uniform,1995,1,True
1125.0,746.4569830516945,0.1584020959464179,113.22059510544209,4,Long Uniform,1996,1,True
1050.0,864.2799622245695,0.15661864562425645,31.285199484178975,4,Long Uniform,1997,1,True
900.0,916.6239194151955,0.7307839285323445,0.3411786379295223,4,Long Uniform,1998,1,True
1125.0,1396.2919199124156,0.010070210183478734,58.15253792376454,4,Long Uniform,1999,1,True
1050.0,696.7925656353287,0.14956561082244912,113.1569085627878,4,Long Uniform,2000,1,True
900.0,942.18338869117,0.17207725730230525,2.1968373845312668,4,Long Uniform,2001,1,True
975.0,805.0806928880789,0.715720076312519,30.37219821632647,4,Long Uniform,2002,1,True
975.0,994.8168341406491,0.19104130600400882,0.4131039214811272,4,Long Uniform,2003,1,True
1050.0,791.9699501327931,0.12439419871536975,60.38957517866058,4,Long Uniform,2004,1,True
825.0,965.5009921926845,0.7130344112466832,29.00353176437656,4,Long Uniform,2005,1,True
975.0,954.0171571472911,0.5185804804851657,0.46314760729149573,4,Long Uniform,2006,1,True
825.0,929.8761894732471,0.28938070213065037,16.16016913635031,4,Long Uniform,2007,1,True
975.0,906.9942700181001,0.7189037632595209,4.864988097694757,4,Long Uniform,2008,1,True
1050.0,786.383217806985,0.7576516082573109,63.032932293695694,4,Long Uniform,2009,1,True
825.0,1011.1794904232077,0.22017790201603238,50.92790105306927,4,Long Uniform,2010,1,True
1125.0,892.0972507984764,0.2203227876684719,42.85921231457014,4,Long Uniform,2011,1,True
975.0,1013.4847885285662,0.33680681568225745,1.5580054680746493,4,Long Uniform,2012,1,True
750.0,948.0222700340255,0.43402099982845616,69.71167898565068,4,Long Uniform,2013,1,True
975.0,793.9790254726688,0.07899158450145229,34.470578007968115,4,Long Uniform,2014,1,True
1125.0,830.467477590039,0.06937940409432593,68.54274114147094,4,Long Uniform,2015,1,True
975.0,1106.8567633462865,0.4998197648983437,18.28923712311226,4,Long Uniform,2016,1,True
900.0,756.7351048385533,0.345311875907829,25.339296525457176,4,Long Uniform,2017,1,True
1125.0,913.6069806025107,0.2505303554574633,35.3082537481381,4,Long Uniform,2018,1,True
1050.0,832.4645919999629,0.14160717136511566,42.922134905888996,4,Long Uniform,2019,1,True
1125.0,900.9283036518067,0.3030755460542833,39.670617366405494,4,Long Uniform,2020,1,True
975.0,849.8344403695163,0.6063410476756483,16.480123411031872,4,Long Uniform,2021,1,True
975.0,1128.0199270496917,0.6739227327583639,24.631266876310804,4,Long Uniform,2022,1,True
900.0,920.3605412950917,0.23862139118474512,0.5117921504063392,4,Long Uniform,2023,1,True
825.0,919.3608042336461,0.21460668187720625,13.082036915512203,4,Long Uniform,2024,1,True
900.0,912.9880155241723,0.11999787253162092,0.20825746574832124,4,Long Uniform,2025,1,True
975.0,942.4287259936747,0.7370603106346127,1.1159898912769217,4,Long Uniform,2026,1,True
825.0,808.192053472785,0.3978866464606188,0.415070070099862,4,Long Uniform,2027,1,True
900.0,994.8223696165404,0.32969871513833454,11.100347876167664,4,Long Uniform,2028,1,True
825.0,892.8857864541085,0.43086542591049326,6.77095317170662,4,Long Uniform,2029,1,True
1125.0,1012.4632731157592,0.2958911139361714,10.006530289634139,4,Long Uniform,2030,1,True
1125.0,1121.2246243254406,0.2637291553356722,0.01126199425900646,4,Long Uniform,2031,1,True
1125.0,1114.3407807072879,0.17959569015305638,0.08977300221639611,4,Long Uniform,2032,1,True
1050.0,986.4436688795988,0.24078659751715328,3.6638614290123135,4,Long Uniform,2033,1,True
1125.0,1027.2503475884364,0.2781517031489595,7.549625320755756,4,Long Uniform,2034,1,True
1050.0,913.6374690329034,0.6116412169146623,16.865977189798084,4,Long Uniform,2035,1,True
900.0,1037.30395360062,0.22117218438422623,23.27453786958172,4,Long Uniform,2036,1,True
1125.0,875.4611703257472,0.7106034397017713,49.20069334533987,4,Long Uniform,2037,1,True
975.0,940.1510061718355,0.2570241837937382,1.2775304361188105,4,Long Uniform,2038,1,True
1050.0,888.3501280436315,0.07661081473038067,23.7012980530706,4,Long Uniform,2039,1,True
825.0,826.5543042258275,0.12253864190530843,0.0035494753005330944,4,Long Uniform,2040,1,True
975.0,955.0208180224357,0.7468935777536225,0.41990028927561274,4,Long Uniform,2041,1,True
900.0,760.8172358347044,0.3444910609814412,23.91585412431146,4,Long Uniform,2042,1,True
1050.0,985.149791699698,0.21901275610704424,3.8145573846644547,4,Long Uniform,2043,1,True
1125.0,800.9793614600404,0.13748792494129383,82.95456726901186,4,Long Uniform,2044,1,True
900.0,959.936915508708,0.35231549474913093,4.4351035070345715,4,Long Uniform,2045,1,True
825.0,1002.7118988416705,0.23044308132684213,46.400762519613785,4,Long Uniform,2046,1,True
1050.0,906.4684013126421,0.21483049056478018,18.686004373468272,4,Long Uniform,2047,1,True
1050.0,739.0865437148495,0.11637285115044221,87.67997940968543,4,Long Uniform,2048,1,True
900.0,840.5846632347794,0.30374755028039596,4.358249682622926,4,Long Uniform,2049,1,True
1050.0,780.6469779676214,0.2617136430704759,65.80594147662131,4,Long Uniform,2050,1,True
825.0,795.4666418587159,0.4391564176467215,1.2814975105254032,4,Long Uniform,2051,1,True
825.0,868.0247123556353,0.4990384701802472,2.7197441664428386,4,Long Uniform,2052,1,True
825.0,813.4553516585224,0.25009342286368647,0.19581841003251535,4,Long Uniform,2053,1,True
825.0,718.3515209058771,0.14144898447642534,16.71096138562287,4,Long Uniform,2054,1,True
1125.0,906.6467675007357,0.39381178369049513,37.6716121622738,4,Long Uniform,2055,1,True
1050.0,926.9806075089779,0.22587986952599995,13.726776352707622,4,Long Uniform,2056,1,True
750.0,1010.2571308393067,0.26866562787635934,120.4155984937031,4,Long Uniform,2057,1,True
1050.0,1006.9588472872992,0.27346119343678255,1.68030913998914,4,Long Uniform,2058,1,True
900.0,801.0803276434499,0.658389816280381,12.08037231991015,4,Long Uniform,2059,1,True
1050.0,848.4352648415,0.7132276142209399,36.85110427167005,4,Long Uniform,2060,1,True
825.0,957.185681123725,0.36781155840401136,25.672072424819984,4,Long Uniform,2061,1,True
1125.0,841.5554126952555,0.3039756047869469,63.47917753865239,4,Long Uniform,2062,1,True
975.0,840.6603738851475,0.4381294987933022,18.98449456376423,4,Long Uniform,2063,1,True
975.0,905.278421785867,0.25784600861509666,5.113581558100694,4,Long Uniform,2064,1,True
975.0,1085.072048558278,0.6092358244930867,12.745147533271194,4,Long Uniform,2065,1,True
750.0,940.0933069210795,0.36033733850128224,64.24082726434085,4,Long Uniform,2066,1,True
975.0,743.9663389227744,0.11100765183403809,56.14890472136368,4,Long Uniform,2067,1,True
825.0,648.7713206290591,0.10370428769660818,45.62945444675979,4,Long Uniform,2068,1,True
825.0,902.5688056155726,0.28368970018147077,8.84028592047969,4,Long Uniform,2069,1,True
1050.0,938.0605643151692,0.2738000573587533,11.365475974093751,4,Long Uniform,2070,1,True
900.0,913.8946646601444,0.2532933084224087,0.23834778520724062,4,Long Uniform,2071,1,True
825.0,892.911230322577,0.2735706665411682,6.776029684372604,4,Long Uniform,2072,1,True
900.0,945.5958668043532,0.6032067818152911,2.5666457649880523,4,Long Uniform,2073,1,True
900.0,1031.6292780222295,0.2442300884570448,21.39045287981901,4,Long Uniform,2074,1,True
900.0,1026.6872160069101,0.02673754231794093,19.81438357973026,4,Long Uniform,2075,1,True
1125.0,1067.9306487793808,0.5939886740705594,2.5733616582655907,4,Long Uniform,2076,1,True
825.0,878.278735870734,0.583235012279703,4.170613327432041,4,Long Uniform,2077,1,True
975.0,1153.7362455798918,0.6052362990764802,33.60593870768747,4,Long Uniform,2078,1,True
1125.0,746.0608771541278,0.1705796219775967,113.45766623067578,4,Long Uniform,2079,1,True
1050.0,915.3400994884711,0.6391547332890566,16.447427488231167,4,Long Uniform,2080,1,True
900.0,1091.4045370612644,0.4000459596442754,45.22925531807027,4,Long Uniform,2081,1,True
1050.0,860.989453436587,0.6629665138600317,32.40361606548761,4,Long Uniform,2082,1,True
975.0,964.0211457765927,0.28180929467691035,0.12679578178443537,4,Long Uniform,2083,1,True
1125.0,1117.7270262072998,0.152923099191165,0.04179448714216623,4,Long Uniform,2084,1,True
975.0,1000.3545489710373,0.2266187653344503,0.6762426335565836,4,Long Uniform,2085,1,True
1125.0,921.7621893983813,0.6125155253282959,32.63652950766571,4,Long Uniform,2086,1,True
1125.0,942.3618125914319,0.21709853332002413,26.355917036947947,4,Long Uniform,2087,1,True
1050.0,985.234439223227,0.45312052816678383,3.8046057711835606,4,Long Uniform,2088,1,True
825.0,955.5717937227051,0.6830340841074483,25.049025992234583,4,Long Uniform,2089,1,True
825.0,944.2935946331397,0.3277037782609041,20.908667357936988,4,Long Uniform,2090,1,True
1125.0,796.6586541690021,0.3400340606602869,85.18166074635924,4,Long Uniform,2091,1,True
1125.0,1089.625146728106,0.4370058457887231,0.9887448841544882,4,Long Uniform,2092,1,True
900.0,965.1181884740759,0.6870474402062593,5.235035148327487,4,Long Uniform,2093,1,True
1125.0,945.3075917898299,0.4870434897117539,25.512581979946994,4,Long Uniform,2094,1,True
900.0,654.3174700495936,0.1284689807985937,74.51840188003993,4,Long Uniform,2095,1,True
825.0,980.835408842105,0.6016495925679662,35.679962753331175,4,Long Uniform,2096,1,True
750.0,773.0970398882873,0.2954188557605608,0.9483968917353527,4,Long Uniform,2097,1,True
750.0,669.1482727165825,0.4358519956070077,11.621336541710438,4,Long Uniform,2098,1,True
750.0,953.9852524316296,0.3431873679256234,73.97330348372563,4,Long Uniform,2099,1,True
1125.0,929.3790441825497,0.20595035621665472,30.236095490317304,4,Long Uniform,2100,1,True
825.0,712.6166303877278,0.1780970560591453,18.55650580776284,4,Long Uniform,2101,1,True
1050.0,934.1019596608786,0.1576724432545304,12.18354263442051,4,Long Uniform,2102,1,True
750.0,1003.168278602657,0.23478780397101753,113.94520407223563,4,Long Uniform,2103,1,True
1050.0,841.4327413894375,0.4848315512225587,39.45605565925193,4,Long Uniform,2104,1,True
825.0,762.393365868716,0.5296865339893103,5.758810853624902,4,Long Uniform,2105,1,True
975.0,872.8295051913265,0.17691672885042503,10.980996722628994,4,Long Uniform,2106,1,True
900.0,972.8176294968946,0.2742458829995706,6.54618168586051,4,Long Uniform,2107,1,True
900.0,679.6918908767593,0.18552935071482995,59.92057153760213,4,Long Uniform,2108,1,True
825.0,933.3100735352924,0.23071490069238498,17.235734845502957,4,Long Uniform,2109,1,True
1125.0,973.6115443568574,0.14327569543890062,18.108416396654427,4,Long Uniform,2110,1,True
1125.0,1096.4094538880483,0.04726028400944068,0.6458621842802045,4,Long Uniform,2111,1,True
1125.0,916.3304988804834,0.3008187991125802,34.40431462515984,4,Long Uniform,2112,1,True
1050.0,738.7299692920776,0.20812730576992794,87.88120817860404,4,Long Uniform,2113,1,True
1050.0,762.4872052807892,0.1897689510042156,74.97832846009165,4,Long Uniform,2114,1,True
1125.0,798.5472279342798,0.16839771317671134,84.20457275211304,4,Long Uniform,2115,1,True
1125.0,992.426232083436,0.23565407991397377,13.887054964618239,4,Long Uniform,2116,1,True
750.0,1001.1141369702572,0.28678094894857936,112.10366184234147,4,Long Uniform,2117,1,True
900.0,933.5930759185546,0.6504046893423058,1.3932033946540434,4,Long Uniform,2118,1,True
825.0,745.97248896395,0.1753528299861748,9.175900827258774,4,Long Uniform,2119,1,True
750.0,784.4284747515329,0.27616715854246426,2.1072353310523373,4,Long Uniform,2120,1,True
1050.0,977.9306308259976,0.6641485482764424,4.711105644570204,4,Long Uniform,2121,1,True
975.0,817.4928949450798,0.1484264896649309,26.097028947041863,4,Long Uniform,2122,1,True
900.0,916.8771660176324,0.216328065230496,0.35165275652682054,4,Long Uniform,2123,1,True
825.0,684.159934173248,0.5288352700730365,29.143690199572227,4,Long Uniform,2124,1,True
1125.0,813.8121229596925,0.1645987452594535,76.5138922009707,4,Long Uniform,2125,1,True
750.0,779.3510922486547,0.28129696996180115,1.5315317621138462,4,Long Uniform,2126,1,True
750.0,904.0460956365775,0.585943076388375,42.18702147710862,4,Long Uniform,2127,1,True
975.0,728.6835428090736,0.4718053447425145,63.82306070541956,4,Long Uniform,2128,1,True
825.0,1064.0230369199144,0.22279516028971935,83.94051376076216,4,Long Uniform,2129,1,True
750.0,912.4335466109027,0.19156457822368395,46.906057003726744,4,Long Uniform,2130,1,True
975.0,754.9318590769719,0.6078203758648214,50.94541659362813,4,Long Uniform,2131,1,True
975.0,787.7739470602164,0.17390080118489903,36.874261564140056,4,Long Uniform,2132,1,True
1125.0,881.6969154243515,0.2872742736046599,46.77245705799522,4,Long Uniform,2133,1,True
1125.0,765.2432889150098,0.3084040866289406,102.26164240647043,4,Long Uniform,2134,1,True
975.0,959.9441778809675,0.16625676446775103,0.2384513132727937,4,Long Uniform,2135,1,True
1125.0,1054.0530823359402,0.27178508568668824,3.9770588650120544,4,Long Uniform,2136,1,True
750.0,722.5501193081632,0.5113192947122277,1.3395483555485797,4,Long Uniform,2137,1,True
825.0,803.6099251312135,0.5711409195277181,0.6722281768849127,4,Long Uniform,2138,1,True
975.0,889.5512942991146,0.21175071809300938,7.6807166926564365,4,Long Uniform,2139,1,True
975.0,926.9720613207788,0.5725803069169021,2.426490881025671,4,Long Uniform,2140,1,True
750.0,798.8722200823636,0.5317948866099335,4.246211370273746,4,Long Uniform,2141,1,True
900.0,778.8349405739547,0.20253223632474515,18.124656328045795,4,Long Uniform,2142,1,True
975.0,1029.7110354338863,0.6542770378079323,3.148767808807851,4,Long Uniform,2143,1,True
900.0,766.3418430253369,0.23556988043715954,22.054941883782337,4,Long Uniform,2144,1,True
1125.0,864.715111488157,0.229683277904718,53.529460296393104,4,Long Uniform,2145,1,True
1125.0,942.2172841426665,0.6605288907782643,26.397646393033266,4,Long Uniform,2146,1,True
1125.0,759.218080509727,0.00758184408174743,105.7156840501638,4,Long Uniform,2147,1,True
1050.0,817.2388008336948,0.1427313418827464,49.14083976175639,4,Long Uniform,2148,1,True
900.0,1162.583868444687,0.032522786434762835,85.12381230540326,4,Long Uniform,2149,1,True
1050.0,939.8986145798556,0.48593026319508253,10.99529711694802,4,Long Uniform,2150,1,True
825.0,811.2261742980517,0.5037523243743735,0.27874126643548597,4,Long Uniform,2151,1,True
900.0,908.2671068465186,0.17088979168176763,0.08437661186636328,4,Long Uniform,2152,1,True
900.0,1011.11932959147,0.23813587614578252,15.24383383809597,4,Long Uniform,2153,1,True
750.0,811.2726744795303,0.1994912859061238,6.674383356221312,4,Long Uniform,2154,1,True
1125.0,1058.2598428589636,0.5855058182578475,3.519406281647594,4,Long Uniform,2155,1,True
750.0,793.83404052322,0.24945339268361194,3.4158633041622966,4,Long Uniform,2156,1,True
1050.0,811.3194284657017,0.2670307657584472,51.67203195277942,4,Long Uniform,2157,1,True
975.0,1043.8982156440065,0.6406401263712846,4.993519125762554,4,Long Uniform,2158,1,True
1050.0,832.8979119509369,0.5058095519819719,42.75130760568087,4,Long Uniform,2159,1,True
900.0,1100.610131255508,0.263707742180837,49.68447501524952,4,Long Uniform,2160,1,True
975.0,834.5503380510589,0.5389063594146078,20.75067197009528,4,Long Uniform,2161,1,True
1125.0,985.3018832509408,0.21509139765339483,15.419704749221744,4,Long Uniform,2162,1,True
1050.0,1046.604177760444,0.3288571865664766,0.010459509009218765,4,Long Uniform,2163,1,True
1050.0,891.5639272606073,0.3226044085170879,22.76824412252347,4,Long Uniform,2164,1,True
1125.0,1054.1775697639603,0.6034800602730699,3.9631143700058984,4,Long Uniform,2165,1,True
975.0,890.9833600925517,0.1887413209363764,7.425426199960901,4,Long Uniform,2166,1,True
825.0,642.5676264794238,0.4686969392779785,48.89854311603458,4,Long Uniform,2167,1,True
825.0,1015.1497321568921,0.19168066701475303,53.123115723545006,4,Long Uniform,2168,1,True
900.0,773.2810132077556,0.5776444441344711,19.824322979818543,4,Long Uniform,2169,1,True
900.0,1014.8569835478609,0.5814002106977005,16.28657613544886,4,Long Uniform,2170,1,True
975.0,986.7583237753898,0.6372124878756079,0.14543924050692753,4,Long Uniform,2171,1,True
1050.0,894.8357670130081,0.2858628959531086,21.837586574550123,4,Long Uniform,2172,1,True
900.0,924.5643925461488,0.5101176524704386,0.7449498532855464,4,Long Uniform,2173,1,True
825.0,770.8364383411267,0.5661411849826394,4.310290411863461,4,Long Uniform,2174,1,True
825.0,745.1654219472463,0.5819208174276511,9.364275265911813,4,Long Uniform,2175,1,True
750.0,986.4811663559012,0.022962331325426143,99.41927473963985,4,Long Uniform,2176,1,True
900.0,1020.762776207719,0.177687509175916,18.004503848636563,4,Long Uniform,2177,1,True
1050.0,856.1720809932159,0.23049172117627767,34.076428287075245,4,Long Uniform,2178,1,True
975.0,707.9980654609118,0.5634055878869562,74.99280267993745,4,Long Uniform,2179,1,True
900.0,778.1006516496698,0.23127567091675202,18.34500139288291,4,Long Uniform,2180,1,True
825.0,892.6785670995614,0.3037926201868316,6.729679992139336,4,Long Uniform,2181,1,True
975.0,810.2159801461,0.6170766092564935,28.564126968268763,4,Long Uniform,2182,1,True
1050.0,997.7852963300764,0.5196184589291464,2.4729027476988006,4,Long Uniform,2183,1,True
900.0,716.583965861992,0.1624508862449152,41.532643924586296,4,Long Uniform,2184,1,True
975.0,1005.1996118430395,0.2694033987070848,0.9593862516452364,4,Long Uniform,2185,1,True
825.0,832.0479757157116,0.6504445522782039,0.07298286382260431,4,Long Uniform,2186,1,True
1125.0,806.4198893893752,0.45007577435187057,80.19222666799246,4,Long Uniform,2187,1,True
750.0,811.1998854520932,0.4130655173860874,6.658535074398809,4,Long Uniform,2188,1,True
825.0,842.4818627696039,0.2792460252097373,0.4490218929590659,4,Long Uniform,2189,1,True
1050.0,878.7792474036152,0.5263757426997361,26.590971537117845,4,Long Uniform,2190,1,True
1050.0,936.8032144715999,0.586845750474911,11.622233336927547,4,Long Uniform,2191,1,True
1125.0,830.5227980870773,0.22729436755592555,68.51699551325572,4,Long Uniform,2192,1,True
1050.0,923.3218923389163,0.30672043177418984,14.555413116184226,4,Long Uniform,2193,1,True
750.0,962.6469699798423,0.22947332833674255,80.38886016285859,4,Long Uniform,2194,1,True
1125.0,745.7025724411814,0.30227437266631463,113.67232675771835,4,Long Uniform,2195,1,True
975.0,693.7346718245155,0.2568337026657013,83.2191293450761,4,Long Uniform,2196,1,True
1125.0,1059.7167591178136,0.578305543442505,3.367428377348406,4,Long Uniform,2197,1,True
1125.0,717.1065847183339,0.16179418971846554,131.45840057690208,4,Long Uniform,2198,1,True
900.0,805.5361595647049,0.25679337444889533,11.016564382450483,4,Long Uniform,2199,1,True
1125.0,871.850116253489,0.1869679221236701,50.63495398784952,4,Long Uniform,2200,1,True
750.0,749.8575077554046,0.5146395063459437,3.6096070701909064e-05,4,Long Uniform,2201,1,True
1050.0,1140.9471904153254,0.1335648399450315,7.502395867974109,4,Long Uniform,2202,1,True
975.0,818.0571316127476,0.5676684952204248,25.91038941498321,4,Long Uniform,2203,1,True
975.0,912.0826236678066,0.23673010356549423,4.164203807523312,4,Long Uniform,2204,1,True
825.0,826.1333525220014,0.5019978129938233,0.0018872182760357654,4,Long Uniform,2205,1,True
1050.0,879.8891002434005,0.1376853944706174,26.247363461224335,4,Long Uniform,2206,1,True
750.0,1014.2401160088343,0.3166744122263745,124.12949139264393,4,Long Uniform,2207,1,True
975.0,957.468473220244,0.5795340734923172,0.32331827085264964,4,Long Uniform,2208,1,True
1125.0,822.0729889831474,0.25951439506943247,72.50550044729232,4,Long Uniform,2209,1,True
825.0,1082.0045303545344,0.24080221541025515,97.04511092415763,4,Long Uniform,2210,1,True
1125.0,900.2853598681093,0.2982709804045905,39.89860305351519,4,Long Uniform,2211,1,True
1125.0,807.38648017235,0.2968989794698546,79.70634901910832,4,Long Uniform,2212,1,True
750.0,652.4397693806642,0.06796696170528305,16.92088639732976,4,Long Uniform,2213,1,True
1050.0,938.8631937072815,0.5692473135331855,11.20307456956483,4,Long Uniform,2214,1,True
750.0,911.5382236365544,0.29200592235941897,46.39039590338397,4,Long Uniform,2215,1,True
1050.0,905.1148739348434,0.27875902993195445,19.040090480649713,4,Long Uniform,2216,1,True
750.0,977.5248316987347,0.22081442430343926,92.0311982925112,4,Long Uniform,2217,1,True
1125.0,800.0672918178748,0.1982380032721797,83.42223395284556,4,Long Uniform,2218,1,True
1125.0,654.6369798357059,0.008898762689267552,174.807996632554,4,Long Uniform,2219,1,True
900.0,858.8874207369366,0.5923892935478497,2.0867212020514416,4,Long Uniform,2220,1,True
1125.0,726.2610444421861,0.2401583592641417,125.6239049318213,4,Long Uniform,2221,1,True
825.0,831.6038316272876,0.21111724528532497,0.06407433191781679,4,Long Uniform,2222,1,True
1125.0,1218.8080393506066,0.14832199374662766,6.9530455283397155,4,Long Uniform,2223,1,True
