Subject,Cond,Trial,T_s,T_p,Main
3,Three,20237,2770.63,2770.63,Test
3,Three,20238,2770.63,2770.63,Test
3,Three,20239,2770.63,2770.63,Test
3,Three,20240,2770.63,2770.63,Test
3,Three,20241,2770.63,2770.63,Test
3,Three,20242,2770.63,2770.63,Test
3,Three,20243,2770.63,2770.63,Test
3,Three,20244,2770.63,2770.63,Test
3,Three,20245,2770.63,2770.63,Test
3,Three,20246,2770.63,2770.63,Test
3,Three,20247,2770.63,2770.63,Test
3,Three,20248,2770.63,2770.63,Test
3,Three,20249,2770.63,2770.63,Test
3,Three,20250,2770.63,2770.63,Test
3,Three,20251,2770.63,2770.63,Test
3,Three,20252,2770.63,2770.63,Test
3,Three,20253,2770.63,2770.63,Test
3,Three,20254,2770.63,2770.63,Test
3,Three,20255,2770.63,2770.63,Test
3,Three,20256,2770.63,2770.63,Test
3,Three,20257,2770.63,2770.63,Test
3,Three,20258,2770.63,2770.63,Test
3,Three,20259,2770.63,2770.63,Test
3,Three,20260,2770.63,2770.63,Test
3,Three,20261,2770.63,2770.63,Test
3,Three,20262,2770.63,2770.63,Test
3,Three,20263,2770.63,2770.63,Test
3,Three,20264,2770.63,2770.63,Test
3,Three,20265,2770.63,2770.63,Test
3,Three,20266,2770.63,2770.63,Test
3,Three,20267,2770.63,2770.63,Test
3,Three,20268,2770.63,2770.63,Test
3,Three,20269,2770.63,2770.63,Test
3,Three,20270,2770.63,2770.63,Test
3,Three,20271,2770.63,2770.63,Test
3,Three,20272,2770.63,2770.63,Test
3,Three,20273,2770.63,2770.63,Test
3,Three,20274,2770.63,2770.63,Test
3,Three,20275,2770.63,2770.63,Test
3,Three,20276,2770.63,2770.63,Test
3,Three,20277,2770.63,2770.63,Test
3,Three,20278,2770.63,2770.63,Test
3,Three,20279,2770.63,2770.63,Test
3,Three,20280,2770.63,2770.63,Test
3,Three,20281,2770.63,2770.63,Test
3,Three,20282,2770.63,2770.63,Test
3,Three,20283,2770.63,2770.63,Test
3,Three,20284,2770.63,2770.63,Test
3,Three,20285,2770.63,2770.63,Test
3,Three,20286,2770.63,2770.63,Test
3,Three,20287,2770.63,2770.63,Test
3,Three,20288,2770.63,2770.63,Test
3,Three,20289,2770.63,2770.63,Test
3,Three,20290,2770.63,2770.63,Test
3,Three,20291,2770.63,2770.63,Test
3,Three,20292,2770.63,2770.63,Test
3,Three,20293,2770.63,2770.63,Test
3,Three,20294,2770.63,2770.63,Test
3,Three,20295,2770.63,2770.63,Test
3,Three,20296,2770.63,2770.63,Test
3,Three,20297,2770.63,2770.63,Test
3,Three,20298,2770.63,2770.63,Test
3,Three,20299,2770.63,2770.63,Test
3,Three,20300,2770.63,2770.63,Test
3,Three,20301,2770.63,2770.63,Test
3,Three,20302,2770.63,2770.63,Test
3,Three,20303,2770.63,2770.63,Test
3,Three,20304,2770.63,2770.63,Test
3,Three,20305,2770.63,2770.63,Test
3,Three,20306,2770.63,2770.63,Test
3,Three,20307,2770.63,2770.63,Test
3,Three,20308,2770.63,2770.63,Test
3,Three,20309,2770.63,2770.63,Test
3,Three,20310,2770.63,2770.63,Test
3,Three,20311,2770.63,2770.63,Test
3,Three,20312,2770.63,2770.63,Test
3,Three,20313,2770.63,2770.63,Test
3,Three,20314,2770.63,2770.63,Test
3,Three,20315,2770.63,2770.63,Test
3,Three,20316,2770.63,2770.63,Test
3,Three,20317,2770.63,2770.63,Test
3,Three,20318,2770.63,2770.63,Test
3,Three,20319,2770.63,2770.63,Test
3,Three,20320,2770.63,2770.63,Test
3,Three,20321,2770.63,2770.63,Test
3,Three,20322,2770.63,2770.63,Test
3,Three,20323,2770.63,2770.63,Test
3,Three,20324,2770.63,2770.63,Test
3,Three,20325,2770.63,2770.63,Test
3,Three,20326,2770.63,2770.63,Test
3,Three,20327,2770.63,2770.63,Test
3,Three,20328,2770.63,2770.63,Test
3,Three,20329,2770.63,2770.63,Test
3,Three,20330,2770.63,2770.63,Test
3,Three,20331,2770.63,2770.63,Test
3,Three,20332,2770.63,2770.63,Test
3,Three,20333,2770.63,2770.63,Test
3,Three,20334,2770.63,2770.63,Test
3,Three,20335,2770.63,2770.63,Test
3,Three,20336,2770.63,2770.63,Test
3,Three,20337,2770.63,2770.63,Test
3,Three,20338,2770.63,2770.63,Test
3,Three,20339,2770.63,2770.63,Test
3,Three,20340,2770.63,2770.63,Test
3,Three,20341,2770.63,2770.63,Test
3,Three,20342,2770.63,2770.63,Test
3,Three,20343,2770.63,2770.63,Test
3,Three,20344,2770.63,2770.63,Test
3,Three,20345,2770.63,2770.63,Test
3,Three,20346,2770.63,2770.63,Test
3,Three,20347,2770.63,2770.63,Test
3,Three,20348,2770.63,2770.63,Test
3,Three,20349,2770.63,2770.63,Test
3,Three,20350,2770.63,2770.63,Test
3,Three,20351,2770.63,2770.63,Test
3,Three,20352,2770.63,2770.63,Test
3,Three,20353,2770.63,2770.63,Test
3,Three,20354,2770.63,2770.63,Test
3,Three,20355,2770.63,2770.63,Test
3,Three,20356,2770.63,2770.63,Test
3,Three,20357,2770.63,2770.63,Test
3,Three,20358,2770.63,2770.63,Test
3,Three,20359,2770.63,2770.63,Test
3,Three,20360,2770.63,2770.63,Test
3,Three,20361,2770.63,2770.63,Test
3,Three,20362,2770.63,2770.63,Test
3,Three,20363,2770.63,2770.63,Test
3,Three,20364,2770.63,2770.63,Test
3,Three,20365,2770.63,2770.63,Test
3,Three,20366,2770.63,2770.63,Test
3,Three,20367,2770.63,2770.63,Test
3,Three,20368,2770.63,2770.63,Test
3,Three,20369,2770.63,2770.63,Test
3,Three,20370,2770.63,2770.63,Test
3,Three,20371,2770.63,2770.63,Test
3,Three,20372,2770.63,2770.63,Test
3,Three,20373,2770.63,2770.63,Test
3,Three,20374,2770.63,2770.63,Test
3,Three,20375,2770.63,2770.63,Test
3,Three,20376,2770.63,2770.63,Test
3,Three,20377,2770.63,2770.63,Test
3,Three,20378,2770.63,2770.63,Test
3,Three,20379,2770.63,2770.63,Test
3,Three,20380,2770.63,2770.63,Test
3,Three,20381,2770.63,2770.63,Test
3,Three,20382,2770.63,2770.63,Test
3,Three,20383,2770.63,2770.63,Test
3,Three,20384,2770.63,2770.63,Test
3,Three,20385,2770.63,2770.63,Test
3,Three,20386,2770.63,2770.63,Test
3,Three,20387,2770.63,2770.63,Test
3,Three,20388,2770.63,2770.63,Test
3,Three,20389,2770.63,2770.63,Test
3,Three,20390,2770.63,2770.63,Test
3,Three,20391,2770.63,2770.63,Test
3,Three,20392,2770.63,2770.63,Test
3,Three,20393,2770.63,2770.63,Test
3,Three,20394,2770.63,2770.63,Test
3,Three,20395,2770.63,2770.63,Test
3,Three,20396,2770.63,2770.63,Test
3,Three,20397,2770.63,2770.63,Test
3,Three,20398,2770.63,2770.63,Test
3,Three,20399,2770.63,2770.63,Test
3,Three,20400,2770.63,2770.63,Test
3,Three,20401,2770.63,2770.63,Test
3,Three,20402,2770.63,2770.63,Test
3,Three,20403,2770.63,2770.63,Test
3,Three,20404,2770.63,2770.63,Test
3,Three,20405,2770.63,2770.63,Test
3,Three,20406,2770.63,2770.63,Test
3,Three,20407,2770.63,2770.63,Test
3,Three,20408,2770.63,2770.63,Test
3,Three,20409,2770.63,2770.63,Test
3,Three,20410,2770.63,2770.63,Test
3,Three,20411,2770.63,2770.63,Test
3,Three,20412,2770.63,2770.63,Test
3,Three,20413,2770.63,2770.63,Test
3,Three,20414,2770.63,2770.63,Test
3,Three,20415,2770.63,2770.63,Test
3,Three,20416,2770.63,2770.63,Test
3,Three,20417,2770.63,2770.63,Test
3,Three,20418,2770.63,2770.63,Test
3,Three,20419,2770.63,2770.63,Test
3,Three,20420,2770.63,2770.63,Test
3,Three,20421,2770.63,2770.63,Test
3,Three,20422,2770.63,2770.63,Test
3,Three,20423,2770.63,2770.63,Test
3,Three,20424,2770.63,2770.63,Test
3,Three,20425,2770.63,2770.63,Test
3,Three,20426,2770.63,2770.63,Test
3,Three,20427,2770.63,2770.63,Test
3,Three,20428,2770.63,2770.63,Test
3,Three,20429,2770.63,2770.63,Test
3,Three,20430,2770.63,2770.63,Test
3,Three,20431,2770.63,2770.63,Test
3,Three,20432,2770.63,2770.63,Test
3,Three,20433,2770.63,2770.63,Test
3,Three,20434,2770.63,2770.63,Test
3,Three,20435,2770.63,2770.63,Test
3,Three,20436,2770.63,2770.63,Test
3,Three,20437,2770.63,2770.63,Test
3,Three,20438,2770.63,2770.63,Test
3,Three,20439,2770.63,2770.63,Test
3,Three,20440,2770.63,2770.63,Test
3,Three,20441,2770.63,2770.63,Test
3,Three,20442,2770.63,2770.63,Test
3,Three,20443,2770.63,2770.63,Test
3,Three,20444,2770.63,2770.63,Test
3,Three,20445,2770.63,2770.63,Test
3,Three,20446,2770.63,2770.63,Test
3,Three,20447,2770.63,2770.63,Test
3,Three,20448,2770.63,2770.63,Test
3,Three,20449,2770.63,2770.63,Test
3,Three,20450,2770.63,2770.63,Test
3,Three,20451,2770.63,2770.63,Test
3,Three,20452,2770.63,2770.63,Test
3,Three,20453,2770.63,2770.63,Test
3,Three,20454,2770.63,2770.63,Test
3,Three,20455,2770.63,2770.63,Test
3,Three,20456,2770.63,2770.63,Test
3,Three,20457,2770.63,2770.63,Test
3,Three,20458,2770.63,2770.63,Test
3,Three,20459,2770.63,2770.63,Test
3,Three,20460,2770.63,2770.63,Test
3,Three,20461,2770.63,2770.63,Test
3,Three,20462,2770.63,2770.63,Test
3,Three,20463,2770.63,2770.63,Test
3,Three,20464,2770.63,2770.63,Test
3,Three,20465,2770.63,2770.63,Test
3,Three,20466,2770.63,2770.63,Test
3,Three,20467,2770.63,2770.63,Test
3,Three,20468,2770.63,2770.63,Test
3,Three,20469,2770.63,2770.63,Test
3,Three,20470,2770.63,2770.63,Test
3,Three,20471,2770.63,2770.63,Test
3,Three,20472,2770.63,2770.63,Test
3,Three,20473,2770.63,2770.63,Test
3,Three,20474,2770.63,2770.63,Test
3,Three,20475,2770.63,2770.63,Test
3,Three,20476,2770.63,2770.63,Test
3,Three,20477,2770.63,2770.63,Test
3,Three,20478,2770.63,2770.63,Test
3,Three,20479,2770.63,2770.63,Test
3,Three,20480,2770.63,2770.63,Test
3,Three,20481,2770.63,2770.63,Test
3,Three,20482,2770.63,2770.63,Test
3,Three,20483,2770.63,2770.63,Test
3,Three,20484,2770.63,2770.63,Test
3,Three,20485,2770.63,2770.63,Test
3,Three,20486,2770.63,2770.63,Test
3,Three,20487,2770.63,2770.63,Test
3,Three,20488,2770.63,2770.63,Test
3,Three,20489,2770.63,2770.63,Test
3,Three,20490,2770.63,2770.63,Test
3,Three,20491,2770.63,2770.63,Test
3,Three,20492,2770.63,2770.63,Test
3,Three,20493,2770.63,2770.63,Test
3,Three,20494,2770.63,2770.63,Test
3,Three,20495,2770.63,2770.63,Test
3,Three,20496,2770.63,2770.63,Test
3,Three,20497,2770.63,2770.63,Test
3,Three,20498,2770.63,2770.63,Test
3,Three,20499,2770.63,2770.63,Test
3,Three,20500,2770.63,2770.63,Test
3,Three,20501,2770.63,2770.63,Test
3,Three,20502,2770.63,2770.63,Test
3,Three,20503,2770.63,2770.63,Test
3,Three,20504,2770.63,2770.63,Test
3,Three,20505,2770.63,2770.63,Test
3,Three,20506,2770.63,2770.63,Test
3,Three,20507,2770.63,2770.63,Test
3,Three,20508,2770.63,2770.63,Test
3,Three,20509,2770.63,2770.63,Test
3,Three,20510,2770.63,2770.63,Test
3,Three,20511,2770.63,2770.63,Test
3,Three,20512,2770.63,2770.63,Test
3,Three,20513,2770.63,2770.63,Test
3,Three,20514,2770.63,2770.63,Test
3,Three,20515,2770.63,2770.63,Test
3,Three,20516,2770.63,2770.63,Test
3,Three,20517,2770.63,2770.63,Test
3,Three,20518,2770.63,2770.63,Test
3,Three,20519,2770.63,2770.63,Test
3,Three,20520,2770.63,2770.63,Test
3,Three,20521,2770.63,2770.63,Test
3,Three,20522,2770.63,2770.63,Test
3,Three,20523,2770.63,2770.63,Test
3,Three,20524,2770.63,2770.63,Test
3,Three,20525,2770.63,2770.63,Test
3,Three,20526,2770.63,2770.63,Test
3,Three,20527,2770.63,2770.63,Test
3,Three,20528,2770.63,2770.63,Test
3,Three,20529,2770.63,2770.63,Test
3,Three,20530,2770.63,2770.63,Test
3,Three,20531,2770.63,2770.63,Test
3,Three,20532,2770.63,2770.63,Test
3,Three,20533,2770.63,2770.63,Test
3,Three,20534,2770.63,2770.63,Test
3,Three,20535,2770.63,2770.63,Test
3,Three,20536,2770.63,2770.63,Test
3,Three,20537,2770.63,2770.63,Test
3,Three,20538,2770.63,2770.63,Test
3,Three,20539,2770.63,2770.63,Test
3,Three,20540,2770.63,2770.63,Test
3,Three,20541,2770.63,2770.63,Test
3,Three,20542,2770.63,2770.63,Test
3,Three,20543,2770.63,2770.63,Test
3,Three,20544,2770.63,2770.63,Test
3,Three,20545,2770.63,2770.63,Test
3,Three,20546,2770.63,2770.63,Test
3,Three,20547,2770.63,2770.63,Test
3,Three,20548,2770.63,2770.63,Test
3,Three,20549,2770.63,2770.63,Test
3,Three,20550,2770.63,2770.63,Test
3,Three,20551,2770.63,2770.63,Test
3,Three,20552,2770.63,2770.63,Test
3,Three,20553,2770.63,2770.63,Test
3,Three,20554,2770.63,2770.63,Test
3,Three,20555,2770.63,2770.63,Test
3,Three,20556,2770.63,2770.63,Test
3,Three,20557,2770.63,2770.63,Test
3,Three,20558,2770.63,2770.63,Test
3,Three,20559,2770.63,2770.63,Test
3,Three,20560,2770.63,2770.63,Test
3,Three,20561,2770.63,2770.63,Test
3,Three,20562,2770.63,2770.63,Test
3,Three,20563,2770.63,2770.63,Test
3,Three,20564,2770.63,2770.63,Test
3,Three,20565,2770.63,2770.63,Test
3,Three,20566,2770.63,2770.63,Test
3,Three,20567,2770.63,2770.63,Test
3,Three,20568,2770.63,2770.63,Test
3,Three,20569,2770.63,2770.63,Test
3,Three,20570,2770.63,2770.63,Test
3,Three,20571,2770.63,2770.63,Test
3,Three,20572,2770.63,2770.63,Test
3,Three,20573,2770.63,2770.63,Test
3,Three,20574,2770.63,2770.63,Test
3,Three,20575,2770.63,2770.63,Test
3,Three,20576,2770.63,2770.63,Test
3,Three,20577,2770.63,2770.63,Test
3,Three,20578,2770.63,2770.63,Test
3,Three,20579,2770.63,2770.63,Test
3,Three,20580,2770.63,2770.63,Test
3,Three,20581,2770.63,2770.63,Test
3,Three,20582,2770.63,2770.63,Test
3,Three,20583,2770.63,2770.63,Test
3,Three,20584,2770.63,2770.63,Test
3,Three,20585,2770.63,2770.63,Test
3,Three,20586,2770.63,2770.63,Test
3,Three,20587,2770.63,2770.63,Test
3,Three,20588,2770.63,2770.63,Test
3,Three,20589,2770.63,2770.63,Test
3,Three,20590,2770.63,2770.63,Test
3,Three,20591,2770.63,2770.63,Test
3,Three,20592,2770.63,2770.63,Test
3,Three,20593,2770.63,2770.63,Test
3,Three,20594,2770.63,2770.63,Test
3,Three,20595,2770.63,2770.63,Test
3,Three,20596,2770.63,2770.63,Test
3,Three,20597,2770.63,2770.63,Test
3,Three,20598,2770.63,2770.63,Test
3,Three,20599,2770.63,2770.63,Test
3,Three,20600,2770.63,2770.63,Test
3,Three,20601,2770.63,2770.63,Test
3,Three,20602,2770.63,2770.63,Test
3,Three,20603,2770.63,2770.63,Test
3,Three,20604,2770.63,2770.63,Test
3,Three,20605,2770.63,2770.63,Test
3,Three,20606,2770.63,2770.63,Test
3,Three,20607,2770.63,2770.63,Test
3,Three,20608,2770.63,2770.63,Test
3,Three,20609,2770.63,2770.63,Test
3,Three,20610,2770.63,2770.63,Test
3,Three,20611,2770.63,2770.63,Test
3,Three,20612,2770.63,2770.63,Test
3,Three,20613,2770.63,2770.63,Test
3,Three,20614,2770.63,2770.63,Test
3,Three,20615,2770.63,2770.63,Test
3,Three,20616,2770.63,2770.63,Test
3,Three,20617,2770.63,2770.63,Test
3,Three,20618,2770.63,2770.63,Test
3,Three,20619,2770.63,2770.63,Test
3,Three,20620,2770.63,2770.63,Test
3,Three,20621,2770.63,2770.63,Test
3,Three,20622,2770.63,2770.63,Test
3,Three,20623,2770.63,2770.63,Test
3,Three,20624,2770.63,2770.63,Test
3,Three,20625,2770.63,2770.63,Test
3,Three,20626,2770.63,2770.63,Test
3,Three,20627,2770.63,2770.63,Test
3,Three,20628,2770.63,2770.63,Test
3,Three,20629,2770.63,2770.63,Test
3,Three,20630,2770.63,2770.63,Test
3,Three,20631,2770.63,2770.63,Test
3,Three,20632,2770.63,2770.63,Test
3,Three,20633,2770.63,2770.63,Test
3,Three,20634,2770.63,2770.63,Test
3,Three,20635,2770.63,2770.63,Test
3,Three,20636,2770.63,2770.63,Test
3,Three,20637,2770.63,2770.63,Test
3,Three,20638,2770.63,2770.63,Test
3,Three,20639,2770.63,2770.63,Test
3,Three,20640,2770.63,2770.63,Test
3,Three,20641,2770.63,2770.63,Test
3,Three,20642,2770.63,2770.63,Test
3,Three,20643,2770.63,2770.63,Test
3,Three,20644,2770.63,2770.63,Test
3,Three,20645,2770.63,2770.63,Test
3,Three,20646,2770.63,2770.63,Test
3,Three,20647,2770.63,2770.63,Test
3,Three,20648,2770.63,2770.63,Test
3,Three,20649,2770.63,2770.63,Test
3,Three,20650,2770.63,2770.63,Test
3,Three,20651,2770.63,2770.63,Test
3,Three,20652,2770.63,2770.63,Test
3,Three,20653,2770.63,2770.63,Test
3,Three,20654,2770.63,2770.63,Test
3,Three,20655,2770.63,2770.63,Test
3,Three,20656,2770.63,2770.63,Test
3,Three,20657,2770.63,2770.63,Test
3,Three,20658,2770.63,2770.63,Test
3,Three,20659,2770.63,2770.63,Test
3,Three,20660,2770.63,2770.63,Test
3,Three,20661,2770.63,2770.63,Test
3,Three,20662,2770.63,2770.63,Test
3,Three,20663,2770.63,2770.63,Test
3,Three,20664,2770.63,2770.63,Test
3,Three,20665,2770.63,2770.63,Test
3,Three,20666,2770.63,2770.63,Test
3,Three,20667,2770.63,2770.63,Test
3,Three,20668,2770.63,2770.63,Test
3,Three,20669,2770.63,2770.63,Test
3,Three,20670,2770.63,2770.63,Test
3,Three,20671,2770.63,2770.63,Test
3,Three,20672,2770.63,2770.63,Test
3,Three,20673,2770.63,2770.63,Test
3,Three,20674,2770.63,2770.63,Test
3,Three,20675,2770.63,2770.63,Test
3,Three,20676,2770.63,2770.63,Test
3,Three,20677,2770.63,2770.63,Test
3,Three,20678,2770.63,2770.63,Test
3,Three,20679,2770.63,2770.63,Test
3,Three,20680,2770.63,2770.63,Test
3,Three,20681,2770.63,2770.63,Test
3,Three,20682,2770.63,2770.63,Test
3,Three,20683,2770.63,2770.63,Test
3,Three,20684,2770.63,2770.63,Test
3,Three,20685,2770.63,2770.63,Test
3,Three,20686,2770.63,2770.63,Test
3,Three,20687,2770.63,2770.63,Test
3,Three,20688,2770.63,2770.63,Test
3,Three,20689,2770.63,2770.63,Test
3,Three,20690,2770.63,2770.63,Test
3,Three,20691,2770.63,2770.63,Test
3,Three,20692,2770.63,2770.63,Test
3,Three,20693,2770.63,2770.63,Test
3,Three,20694,2770.63,2770.63,Test
3,Three,20695,2770.63,2770.63,Test
3,Three,20696,2770.63,2770.63,Test
3,Three,20697,2770.63,2770.63,Test
3,Three,20698,2770.63,2770.63,Test
3,Three,20699,2770.63,2770.63,Test
3,Three,20700,2770.63,2770.63,Test
3,Three,20701,2770.63,2770.63,Test
3,Three,20702,2770.63,2770.63,Test
3,Three,20703,2770.63,2770.63,Test
3,Three,20704,2770.63,2770.63,Test
3,Three,20705,2770.63,2770.63,Test
3,Three,20706,2770.63,2770.63,Test
3,Three,20707,2770.63,2770.63,Test
3,Three,20708,2770.63,2770.63,Test
3,Three,20709,2770.63,2770.63,Test
3,Three,20710,2770.63,2770.63,Test
3,Three,20711,2770.63,2770.63,Test
3,Three,20712,2770.63,2770.63,Test
3,Three,20713,2770.63,2770.63,Test
3,Three,20714,2770.63,2770.63,Test
3,Three,20715,2770.63,2770.63,Test
3,Three,20716,2770.63,2770.63,Test
3,Three,20717,2770.63,2770.63,Test
3,Three,20718,2770.63,2770.63,Test
3,Three,20719,2770.63,2770.63,Test
3,Three,20720,2770.63,2770.63,Test
3,Three,20721,2770.63,2770.63,Test
3,Three,20722,2770.63,2770.63,Test
3,Three,20723,2770.63,2770.63,Test
3,Three,20724,2770.63,2770.63,Test
3,Three,20725,2770.63,2770.63,Test
3,Three,20726,2770.63,2770.63,Test
3,Three,20727,2770.63,2770.63,Test
3,Three,20728,2770.63,2770.63,Test
3,Three,20729,2770.63,2770.63,Test
3,Three,20730,2770.63,2770.63,Test
3,Three,20731,2770.63,2770.63,Test
3,Three,20732,2770.63,2770.63,Test
3,Three,20733,2770.63,2770.63,Test
3,Three,20734,2770.63,2770.63,Test
3,Three,20735,2770.63,2770.63,Test
3,Three,20736,2770.63,2770.63,Test
3,Three,20737,2770.63,2770.63,Test
3,Three,20738,2770.63,2770.63,Test
3,Three,20739,2770.63,2770.63,Test
3,Three,20740,2770.63,2770.63,Test
3,Three,20741,2770.63,2770.63,Test
3,Three,20742,2770.63,2770.63,Test
3,Three,20743,2770.63,2770.63,Test
3,Three,20744,2770.63,2770.63,Test
3,Three,20745,2770.63,2770.63,Test
3,Three,20746,2770.63,2770.63,Test
3,Three,20747,2770.63,2770.63,Test
3,Three,20748,2770.63,2770.63,Test
3,Three,20749,2770.63,2770.63,Test
3,Three,20750,2770.63,2770.63,Test
3,Three,20751,2770.63,2770.63,Test
3,Three,20752,2770.63,2770.63,Test
3,Three,20753,2770.63,2770.63,Test
3,Three,20754,2770.63,2770.63,Test
3,Three,20755,2770.63,2770.63,Test
3,Three,20756,2770.63,2770.63,Test
3,Three,20757,2770.63,2770.63,Test
3,Three,20758,2770.63,2770.63,Test
3,Three,20759,2770.63,2770.63,Test
3,Three,20760,2770.63,2770.63,Test
3,Three,20761,2770.63,2770.63,Test
3,Three,20762,2770.63,2770.63,Test
3,Three,20763,2770.63,2770.63,Test
3,Three,20764,2770.63,2770.63,Test
3,Three,20765,2770.63,2770.63,Test
3,Three,20766,2770.63,2770.63,Test
3,Three,20767,2770.63,2770.63,Test
3,Three,20768,2770.63,2770.63,Test
3,Three,20769,2770.63,2770.63,Test
3,Three,20770,2770.63,2770.63,Test
3,Three,20771,2770.63,2770.63,Test
3,Three,20772,2770.63,2770.63,Test
3,Three,20773,2770.63,2770.63,Test
3,Three,20774,2770.63,2770.63,Test
3,Three,20775,2770.63,2770.63,Test
3,Three,20776,2770.63,2770.63,Test
3,Three,20777,2770.63,2770.63,Test
3,Three,20778,2770.63,2770.63,Test
3,Three,20779,2770.63,2770.63,Test
3,Three,20780,2770.63,2770.63,Test
3,Three,20781,2770.63,2770.63,Test
3,Three,20782,2770.63,2770.63,Test
3,Three,20783,2770.63,2770.63,Test
3,Three,20784,2770.63,2770.63,Test
3,Three,20785,2770.63,2770.63,Test
3,Three,20786,2770.63,2770.63,Test
3,Three,20787,2770.63,2770.63,Test
3,Three,20788,2770.63,2770.63,Test
3,Three,20789,2770.63,2770.63,Test
3,Three,20790,2770.63,2770.63,Test
3,Three,20791,2770.63,2770.63,Test
3,Three,20792,2770.63,2770.63,Test
3,Three,20793,2770.63,2770.63,Test
3,Three,20794,2770.63,2770.63,Test
3,Three,20795,2770.63,2770.63,Test
3,Three,20796,2770.63,2770.63,Test
3,Three,20797,2770.63,2770.63,Test
3,Three,20798,2770.63,2770.63,Test
3,Three,20799,2770.63,2770.63,Test
3,Three,20800,2770.63,2770.63,Test
3,Three,20801,2770.63,2770.63,Test
3,Three,20802,2770.63,2770.63,Test
3,Three,20803,2770.63,2770.63,Test
3,Three,20804,2770.63,2770.63,Test
3,Three,20805,2770.63,2770.63,Test
3,Three,20806,2770.63,2770.63,Test
3,Three,20807,2770.63,2770.63,Test
3,Three,20808,2770.63,2770.63,Test
3,Three,20809,2770.63,2770.63,Test
3,Three,20810,2770.63,2770.63,Test
3,Three,20811,2770.63,2770.63,Test
3,Three,20812,2770.63,2770.63,Test
3,Three,20813,2770.63,2770.63,Test
3,Three,20814,2770.63,2770.63,Test
3,Three,20815,2770.63,2770.63,Test
3,Three,20816,2770.63,2770.63,Test
3,Three,20817,2770.63,2770.63,Test
3,Three,20818,2770.63,2770.63,Test
3,Three,20819,2770.63,2770.63,Test
3,Three,20820,2770.63,2770.63,Test
3,Three,20821,2770.63,2770.63,Test
3,Three,20822,2770.63,2770.63,Test
3,Three,20823,2770.63,2770.63,Test
3,Three,20824,2770.63,2770.63,Test
3,Three,20825,2770.63,2770.63,Test
3,Three,20826,2770.63,2770.63,Test
3,Three,20827,2770.63,2770.63,Test
3,Three,20828,2770.63,2770.63,Test
3,Three,20829,2770.63,2770.63,Test
3,Three,20830,2770.63,2770.63,Test
3,Three,20831,2770.63,2770.63,Test
3,Three,20832,2770.63,2770.63,Test
3,Three,20833,2770.63,2770.63,Test
3,Three,20834,2770.63,2770.63,Test
3,Three,20835,2770.63,2770.63,Test
3,Three,20836,2770.63,2770.63,Test
3,Three,20837,2770.63,2770.63,Test
3,Three,20838,2770.63,2770.63,Test
3,Three,20839,2770.63,2770.63,Test
3,Three,20840,2770.63,2770.63,Test
3,Three,20841,2770.63,2770.63,Test
3,Three,20842,2770.63,2770.63,Test
3,Three,20843,2770.63,2770.63,Test
3,Three,20844,2770.63,2770.63,Test
3,Three,20845,2770.63,2770.63,Test
3,Three,20846,2770.63,2770.63,Test
3,Three,20847,2770.63,2770.63,Test
3,Three,20848,2770.63,2770.63,Test
3,Three,20849,2770.63,2770.63,Test
3,Three,20850,2770.63,2770.63,Test
3,Three,20851,2770.63,2770.63,Test
3,Three,20852,2770.63,2770.63,Test
3,Three,20853,2770.63,2770.63,Test
3,Three,20854,2770.63,2770.63,Test
3,Three,20855,2770.63,2770.63,Test
3,Three,20856,2770.63,2770.63,Test
3,Three,20857,2770.63,2770.63,Test
3,Three,20858,2770.63,2770.63,Test
3,Three,20859,2770.63,2770.63,Test
3,Three,20860,2770.63,2770.63,Test
3,Three,20861,2770.63,2770.63,Test
3,Three,20862,2770.63,2770.63,Test
3,Three,20863,2770.63,2770.63,Test
3,Three,20864,2770.63,2770.63,Test
3,Three,20865,2770.63,2770.63,Test
3,Three,20866,2770.63,2770.63,Test
3,Three,20867,2770.63,2770.63,Test
3,Three,20868,2770.63,2770.63,Test
3,Three,20869,2770.63,2770.63,Test
3,Three,20870,2770.63,2770.63,Test
3,Three,20871,2770.63,2770.63,Test
3,Three,20872,2770.63,2770.63,Test
3,Three,20873,2770.63,2770.63,Test
3,Three,20874,2770.63,2770.63,Test
3,Three,20875,2770.63,2770.63,Test
3,Three,20876,2770.63,2770.63,Test
3,Three,20877,2770.63,2770.63,Test
3,Three,20878,2770.63,2770.63,Test
3,Three,20879,2770.63,2770.63,Test
3,Three,20880,2770.63,2770.63,Test
3,Three,20881,2770.63,2770.63,Test
3,Three,20882,2770.63,2770.63,Test
3,Three,20883,2770.63,2770.63,Test
3,Three,20884,2770.63,2770.63,Test
3,Three,20885,2770.63,2770.63,Test
3,Three,20886,2770.63,2770.63,Test
3,Three,20887,2770.63,2770.63,Test
3,Three,20888,2770.63,2770.63,Test
3,Three,20889,2770.63,2770.63,Test
3,Three,20890,2770.63,2770.63,Test
3,Three,20891,2770.63,2770.63,Test
3,Three,20892,2770.63,2770.63,Test
3,Three,20893,2770.63,2770.63,Test
3,Three,20894,2770.63,2770.63,Test
3,Three,20895,2770.63,2770.63,Test
3,Three,20896,2770.63,2770.63,Test
3,Three,20897,2770.63,2770.63,Test
3,Three,20898,2770.63,2770.63,Test
3,Three,20899,2770.63,2770.63,Test
3,Three,20900,2770.63,2770.63,Test
3,Three,20901,2770.63,2770.63,Test
